,1078E,1086,1093,1095E,1097,1104,1104O,9048
2037-11-09,9.31587328401659,2.063320435423935,6.5824282275659485,8.20150443979033,0.4652739920697074,8.43856861342054,3.2164539009707767,4.9723018674601684
2037-11-10,7.625636081539077,10.047039520933627,12.047034120784103,3.7726033213971704,9.044337980549887,15.617131855096664,15.26155603462283,6.511224638404935
2037-11-11,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-12,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-13,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-14,14.881188087605375,7.452634763356001,4.361703600351309,4.158590276967439,1.774138593959624,10.695228272245142,22.764671629846628,4.38868208973256
2037-11-15,1.6352336378468595,1.2020208911232904,0.6359423353034447,2.230981045250719,0.0,3.270397099933922,4.188937407650939,2.2849464193901055
2037-11-16,11.011701946989486,2.7371509808988232,5.124738719570724,11.210142256368144,7.941812537354386,4.101746006697719,1.949425612774816,1.3388166488415532
2037-11-17,7.275957614183426e-12,0.0,0.0,0.0,0.0,4.568740620511959,0.13407072805956718,0.0
2037-11-18,7.275957614183426e-12,2.24583370102068,0.0,9.416457271079892,2.654660065158219,16.307942388703015,8.67229332109744,0.0
2037-11-19,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-20,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-21,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-22,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-23,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-24,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-25,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-26,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-27,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-28,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-29,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-30,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-01,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-02,13.663987176317816,6.0972021286380125,3.882111097989651,30.544672888989382,10.264024363982593,13.783274294230866,38.89786116746899,4.623763137910943
2037-12-03,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-04,3.030800354389673,0.1626176406178495,8.8969473554466,0.35027003713899474,0.34369276882244865,1.5121100707927095,1.4075627823070662,3.5094895649581965
2037-12-05,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-06,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-07,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-08,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-09,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-10,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-11,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-12,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-13,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-14,3.273344951693312,6.127381313819698,14.915858682548063,8.926610956749284,1.7271927116967922,21.54741192811332,2.9259618479048877,10.034718682549617
2037-12-15,2.0578294560810066,0.39588409331134317,4.004480906859561,2.211677509449774,1.5589473643355443,0.0,0.0,0.0
2037-12-16,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-17,4.106016255959527,8.122033428864432,2.9870328314160624,8.582872569920962,0.5754835639276324,1.257428798294526,1.7530151044443865,1.3155023276624216
2037-12-18,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-19,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-20,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-21,13.169141260081272,13.458296119085801,10.404593507973729,15.083972946160195,4.502124317166436,43.75973351811811,6.448720174658896,12.266634274427396
2037-12-22,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-23,2.58310544351464,3.701785707534902,7.977757714281318,1.3615759405241612,3.0936687478101206,1.3058426077414476,2.3109614879876013,0.0
2037-12-24,2.2896049997609116,0.8429439096920341,6.507465334216537,22.360589685006776,1.2428447529856905,19.81107351980198,0.44607654056289775,1.1407187551584468
2037-12-25,18.628234226604775,7.3174414485774575,33.25159844266811,30.52115333747865,10.249236543619217,49.71650123791335,46.62100179380293,5.417708220655539
2037-12-26,17.808637070404576,5.607565629664653,20.30105084323046,8.82015955865319,4.856926334946013,27.646605410090377,8.890268416427325,6.178860624654471
2037-12-27,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-12-28,1.8754884455461691,0.3713748437548675,1.0425734428359572,1.793657103111188,0.0,0.0,0.0,0.0
2037-12-29,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0,0.0,15.823486822904998
2037-12-30,0.9652954097654297,0.9871150185137937,2.5667680396413193,2.4599174307121427,0.6643607624320997,3.663682360358803,2.5178588635632724,0.7796337322930682
2037-12-31,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038-01-01,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,2.7284841053187847e-12
2038-01-02,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,2.7284841053187847e-12
2038-01-03,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,2.7284841053187847e-12
2038-01-04,8.99370948815022,0.031004900614072288,1.815688091732248,5.806757953343555,0.3891210327833018,0.0,1.8189894035458565e-12,8.06861020769351
2038-01-05,19.063499122258243,59.36120223403098,59.79962402649235,38.18625059751697,27.687741120410415,40.065010231524525,40.024217853285236,2.3626136647357545
2038-01-06,10.397282368774057,2.2684118810347718,1.1311985394670807,13.173042066711552,15.442495131065698,21.07943639471381,15.020572798543101,8.150517180163318
2038-01-07,0.19676738408955138,0.2248025134441898,1.0791128022088707,2.0855532611900225,0.5081077320666427,4.295075832281493,0.6081123964637426,0.48440095249504783
2038-01-08,1.268578927700571,6.156476461478428,0.8110072032184239,0.28563109245958046,2.0217358187400953,3.151025994531865,3.738815250111993,0.9752073007106743
2038-01-09,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,14.39115886292541
2038-01-10,9.897512761487151,1.981058980022262,4.095469594070897,9.504216604705302,4.806819229216945,18.431631147648773,3.5000628874334145,7.457424164331355
2038-01-11,0.6898339377102832,8.012756784499214,3.3674580083016026,0.10304364174651805,0.9698576514621902,2.9774190289652975,6.336231393719188,4.493722068059394
2038-01-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,23.4581455154662,10.54028323459461,1.8189894035458565e-12
2038-01-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-14,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-15,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-16,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-17,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-18,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-19,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-20,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-21,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-22,6.016516371694979,45.195308837745586,21.061797220280557,18.69394410074752,20.00434989403531,42.3410781388115,31.507457330628572,4.057412172064714
2038-01-23,36.987809211076645,1.5377763301521568,5.5616983413385395,6.438630488426268,13.940689917262407,4.675978994251726,3.5263514515501,9.994100011445328
2038-01-24,3.637978807091713e-12,0.0,0.0,0.0,0.0,5.711817621248956,1.8189894035458565e-12,0.7453638278152644
2038-01-25,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-26,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-27,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-28,3.637978807091713e-12,0.0,1.6903837810000533,0.0,0.0,0.0,1.8189894035458565e-12,1.0459325000376996
2038-01-29,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-30,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-01-31,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-01,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-02,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-03,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-04,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-05,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-06,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-07,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-08,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-09,1.3963509044394995,0.6424710266509412,1.3180262296361012,1.984372342514804,0.9004450837703095,13.510042067761473,16.01273236301384,1.5589902930321686
2038-02-10,4.080455326609502,5.601133710191973,18.233971986330694,10.949243128575677,8.5521236918646,4.68905017159418,3.5983608750265765,5.364986845195299
2038-02-11,16.45055302479095,2.8465938324244537,29.473679150689385,11.943791262972342,15.024046111940226,3.332526024102402,2.7383220525462053,21.364790296506232
2038-02-12,6.200424763048244,0.0,1.7841471985475028,3.546596433284861,0.0,0.0,1.8189894035458565e-12,8.240106257483603
2038-02-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.3760224839003208,1.8189894035458565e-12
2038-02-14,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-15,0.09917399335061619,0.0,0.0,0.0,0.0,0.0,0.7961206531084043,4.156840749315908
2038-02-16,17.976808479088767,8.986381116563203,19.027161616299132,17.160084354356265,29.069339600499422,22.27660542912603,12.381820270041958,5.217484411010748
2038-02-17,22.824405792689245,21.029786536793914,12.164788057519715,38.26650246416064,11.069552151922656,15.310537658154113,5.450200576629399,0.8830324206520824
2038-02-18,0.9782043656777586,0.0,1.2311628738492293,0.14803970463452507,0.0,8.476303758507132,8.839492287132538,4.68039015970589
2038-02-19,2.9208406169265233,0.5774293313573446,1.637387437942538,0.16987732709905135,0.0,0.07962790386720055,0.9462312332065436,0.854772803942413
2038-02-20,1.5128376261075287,0.0,2.544889916416804,0.0,0.0,0.0,1.8189894035458565e-12,0.5604606472113789
2038-02-21,1.299455377563793,0.6592761947831385,15.038997921150939,2.9653164679759727,7.820037785566617,0.0,1.8189894035458565e-12,2.3473578089946328
2038-02-22,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-23,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-24,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-25,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-26,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-27,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-02-28,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-01,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-02,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-03,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-04,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-05,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-06,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-07,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-08,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-09,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-10,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-11,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-12,4.808163285911702,9.097268036447543,14.488880367835858,8.093883853944417,11.515417684526229,18.761484787067964,11.08837111195504,0.1946057862871617
2038-03-13,8.084318216137758,19.07888412818817,9.399656274999408,5.711447223041307,6.534826507450828,9.47959487568293,9.426023595516913,9.677693036586458
2038-03-14,17.691808148360828,7.513994806418175,20.596508981079822,24.12013093513636,19.323414397106315,22.254728480941445,26.58034909104975,31.12532598363193
2038-03-15,13.152739929373226,9.626102902126092,9.759253732842549,19.105214926935,17.09009952450385,36.28985324276052,13.61705226816944,14.34702924451252
2038-03-16,0.2136199601341587,0.658686177480912,1.0470130894951395,2.8147315981142844,3.357874794161587,0.8784926806730179,0.4909539470961781,3.0687966966312596
2038-03-17,0.49009992689101844,0.006796414192765461,1.4318347793401964,0.26337857018308464,0.8255499269715347,0.19041825575482313,3.670338621524892,0.29861109391190416
2038-03-18,6.644883707138077,0.5404575700476631,24.304318318596785,0.679138797246344,1.5352428383121914,11.549101368913297,0.8340483211884513,7.477739507860401
2038-03-19,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-20,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-21,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-22,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-23,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-24,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-25,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-26,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-27,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-28,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-29,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-30,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12
2038-03-31,3.7915373352825963,1.968288209716086,2.92090903728056,7.5919289285466895,2.3185863016178554,4.894090647965842,9.810785504759354,0.006658042579980902
2038-04-01,5.214211526768754,6.373153482072294,4.853877415327336,5.306992745585664,1.4303726834151689,7.735330837219682,4.032862907310203,7.281376255248971
2038-04-02,0.013588288474445622,4.1380128554775775,1.33169608377561,0.7051732654653692,6.132131153435673,0.09712441606847336,12.417838888906115,9.760209421472247
2038-04-03,1.7629972426966467,9.793857346069318,6.2712630579247115,15.108023902417889,14.813489150490856,20.85980998323962,26.64674646966182,11.72126953878814
2038-04-04,1.361928780160767,7.152350107929486,0.5777421515198625,7.557563654927102,9.018098486260746,15.033534279680135,24.800120453770347,1.186670258748534
2038-04-05,1.8189894035458565e-12,6.837943284102885,2.1410054566668086,0.3634798693138552,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-06,13.343955882350098,0.12954202828263073,11.196971687705595,1.9072824919398828,1.8189894035458565e-12,7.935503883514542,0.0,14.827973056144437
2038-04-07,36.3229411610129,8.3586085848106,11.76162495361339,22.000959216377037,1.9996161721513797,2.7270155672882064,2.9491877943289184,0.511854735203786
2038-04-08,2.4752471277252766,2.4249618501928314,14.276539765705735,1.950442666459125,0.8986405306218168,2.469884897433607,1.3352784133716133,1.615986488550137
2038-04-09,1.1111891987741036,8.667591715368292,13.599434752490025,2.1218610985022024,9.573500566658012,0.6798040862561938,14.76821225512878,5.485767819786507
2038-04-10,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-11,1.8189894035458565e-12,7.8266479902847985,1.5551229469648815,3.3159797443059906,13.139000275736812,3.0026964366732103,6.657300121106984,1.0889474248060125
2038-04-12,1.8189894035458565e-12,7.493672018937578,0.8247219749151238,32.19951923425809,1.8947127324569168,4.784462886579131,0.0,2.8334484397653905
2038-04-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.3755684608571895,2.7284841053187847e-12
2038-04-14,5.534309384622438,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,10.042666278050739
2038-04-15,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-16,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-17,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-18,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-19,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-20,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-21,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-22,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-23,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-24,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-25,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-26,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-27,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-28,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-04-29,2.4541656197845905,0.13408478713668273,3.455804116373391,0.3062919187256758,5.759954501247183,5.675580036888942,10.158190390111974,8.632137281833348
2038-04-30,14.973486422288524,0.6177861255155811,4.678860725912628,1.8237362979145675,1.337482593778208,5.374293189281249,0.1580799571506483,9.90482671427491
2038-05-01,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-02,1.8189894035458565e-12,6.389691276173698,0.0,0.16127464811622716,0.7948608436792367,13.757061075275342,9.389084189382986,2.7284841053187847e-12
2038-05-03,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,0.1617583053959406,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-04,10.898675679768417,2.6379169116729213,29.963601159510024,28.44224851127506,11.287220728839706,7.178057823604944,9.939501847412917,4.520540316734231
2038-05-05,10.251894380024327,16.201324004673072,5.321862229305011,3.598551758604711,33.83812657370391,9.043550558276026,39.807755607223186,1.5724863063648546
2038-05-06,1.8189894035458565e-12,0.0,0.0,0.10117628891126124,1.8189894035458565e-12,1.0958242447900997,2.2063694145018093,7.743478848837667
2038-05-07,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-08,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-09,14.843769249679978,15.196453324412634,4.838936724472432,18.816827038681694,15.958940765516251,21.788271644725928,10.523160366227124,6.00991117867202
2038-05-10,7.400564075707774,8.22092205834873,16.083433352717197,5.957985770399371,7.658940516349668,26.967613805748204,13.453757866299322,2.4497677272222846
2038-05-11,1.8189894035458565e-12,0.0,4.1273584309803635,1.8189894035458565e-12,1.8189894035458565e-12,4.259841071942797,0.0,16.46289847778039
2038-05-12,7.2017081894488735,0.0,3.3103239018503854,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.1921760634446548
2038-05-13,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,1.7586605157999822
2038-05-14,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-15,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-16,9.287996220218492,8.16101137185685,25.50885752350993,9.054792358437789,2.2098264122196953,39.27436641603421,22.660105222997338,14.502264839589873
2038-05-17,21.844834544592818,12.257170179785211,14.836187977988631,10.56154600720212,20.901533073494242,53.884006310267154,6.839653144479887,2.7284841053187847e-12
2038-05-18,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,7.361717665660368,4.115800050187034,2.7284841053187847e-12
2038-05-19,8.6069459817598,0.9683650164558175,8.819621266293748,0.3252533732202406,2.611201226428032,19.25560160590589,14.579426230147194,1.4531356032157088
2038-05-20,2.13845755498377,0.3960811439220182,6.210480440414607,3.1136141955749816,5.078278405988826,1.251136327800945,8.96696094913984,1.1674143468979477
2038-05-21,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-22,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-23,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-24,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-25,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,1.9980192710846671
2038-05-26,5.385717431285862,0.0,2.41739654404462,1.8189894035458565e-12,0.9228495010867903,1.20483737055793,3.601047736868557,24.0361349859474
2038-05-27,15.761309272261482,0.03387147716638037,1.469529897533763,0.03621993112753341,1.5645766963337129,14.438529761647581,9.591133748041349,4.111661770633894
2038-05-28,0.9651181946853646,0.3290524163345111,3.3833994692122613,1.6891718821115391,0.4661787568507164,4.028674640278629,0.24970651142129216,4.6009771761959195
2038-05-29,1.8189894035458565e-12,2.480808933389415,0.0,3.9010062722111405,0.20792492242630708,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-30,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-05-31,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-06-01,3.732002817363417,1.4380921354736402,1.9763446342274356,1.9373112829678019,7.0522339994824765,21.505167032494185,3.9032015071601465,2.2945616584808586
2038-06-02,3.7266095616074177,4.22376569580123,46.993124701458555,4.118643413275314,4.7005091631796985,7.73698236681008,4.0793443215465075,8.869797075862797
2038-06-03,1.8189894035458565e-12,0.18829671845225346,0.0,1.8189894035458565e-12,3.9915542717873653,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-06-04,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-06-05,0.9847522874671053,1.3199260456722592,0.6609708483344611,1.914752187217885,0.7222311060526955,3.637978807091713e-12,0.0,0.04008112659218196
2038-06-06,2.2706271987423614,2.8594762283893385,0.11648318041825581,2.4653239644021396,0.5332365420374099,3.637978807091713e-12,0.0,2.7284841053187847e-12
2038-06-07,1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,3.637978807091713e-12,0.0,2.7284841053187847e-12
